i1,out_dayID,out_SHO,out_activity,out_yearID,out_monthID,out_hourID,out_stateID,out_countyID,out_sourceTypeID,out_roadTypeID,out_SCC,out_zoneID,out_linkID,out_regClassID,out_fuelSubTypeID,out_engTechID,out_sectorID,out_hpID,out_modelYearID,out_fuelTypeID,out_pollutantID,out_processID,out_meanBaseRate,out_adjustedMeanBaseRate,out_emissionQuantDirect,out_emissionQuant
70,5,12.603265015943999,2.5206530031887997,2020,8,7,26,26161,21,4,2202210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1991,2,3,1,0.4621083714140686,0.468316866598304,1.1804643162349835,1.1804643162349835
71,5,10.501237834887378,2.1002475669774756,2020,8,7,26,26161,21,4,2202210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1990,2,3,1,0.17415634771674868,0.17649616433334622,0.3706856397219671,0.3706856397219671
72,5,10.217773915995503,2.0435547831991006,2020,8,7,26,26161,21,4,2202210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1989,2,3,1,0.11135350545896236,0.1128495564832582,0.23061425093325935,0.23061425093325935
73,5,9.15454189972411,1.830908379944822,2020,8,7,26,26161,21,4,2202210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1988,2,3,1,0.03179186997710763,0.032218998512015415,0.05899003436907878,0.05899003436907878
74,5,9.00619255308734,1.801238510617468,2020,8,7,26,26161,21,4,2202210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1987,2,3,1,1.5611495180655268,1.5821237956686833,2.8497823093227144,2.8497823093227144
75,5,7.780739775004618,1.5561479550009236,2020,8,7,26,26161,21,4,2202210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1986,2,3,1,1.0861349981453727,1.1007273845260404,1.712894668443713,1.712894668443713
76,5,5.992761098455286,1.1985522196910572,2020,8,7,26,26161,21,4,2202210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1985,2,3,1,4.618579060646373,4.680630362093885,5.609979910040983,5.609979910040983
77,5,4.779871405562617,0.9559742811125235,2020,8,7,26,26161,21,4,2202210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1984,2,3,1,6.069841911373591,6.151391146589818,5.880571729203143,5.880571729203143
78,5,3.5629958872973577,0.7125991774594715,2020,8,7,26,26161,21,4,2202210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1983,2,3,1,10.580803135302032,10.722957810210538,7.641170915488646,7.641170915488646
79,5,2.6061493961116446,0.5212298792223289,2020,8,7,26,26161,21,4,2202210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1982,2,3,1,12.303095193725532,12.468389120402728,6.498896955324513,6.498896955324513
80,5,1.8323500164585729,0.3664700032917146,2020,8,7,26,26161,21,4,2202210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1981,2,3,1,8.807733195488401,8.926066410186262,3.2711355867230227,3.2711355867230227
81,5,23.19180710506584,4.638361421013168,2020,8,7,26,26161,21,4,2202210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1980,2,3,1,5.453176727699956,5.526440973809822,25.63363060842592,25.63363060842592
82,5,260.05730384453915,52.01146076890783,2020,8,7,26,26161,21,4,2205210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2020,5,3,1,0.00025731685211552934,0.00024386600539944006,0.012683827172703242,0.012683827172703242
83,5,310.4463445557139,62.08926891114278,2020,8,7,26,26161,21,4,2205210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2019,5,3,1,0.00047541063410302953,0.0004505592669502571,0.02797489548608188,0.02797489548608188
84,5,327.8141613006279,65.56283226012559,2020,8,7,26,26161,21,4,2205210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2018,5,3,1,0.00045870868344852493,0.00043473038533987625,0.028502155332418067,0.028502155332418067
85,5,368.3242419642923,73.66484839285846,2020,8,7,26,26161,21,4,2205210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2017,5,3,1,0.00033662003917613845,0.00031902373908426063,0.023500835373364892,0.023500835373364892
86,5,367.29985169622574,73.45997033924515,2020,8,7,26,26161,21,4,2205210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2016,5,3,1,0.0016692092649911352,0.0008543657769567604,0.06276168463410975,0.06276168463410975
87,5,392.56334931271454,78.51266986254291,2020,8,7,26,26161,21,4,2205210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2015,5,3,1,0.0017444039202739697,0.0008928533060108576,0.07010029685051046,0.07010029685051046
88,5,364.0998652152451,72.81997304304902,2020,8,7,26,26161,21,4,2205210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2014,5,3,1,0.002437397917917178,0.001247554401697596,0.0908468779013561,0.0908468779013561
89,5,370.3959424661204,74.07918849322408,2020,8,7,26,26161,21,4,2205210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2013,5,3,1,0.002733998438747785,0.001399366004796125,0.10366389804030206,0.10366389804030206
90,5,316.43263381169584,63.286526762339165,2020,8,7,26,26161,21,4,2205210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2012,5,3,1,0.0030524515285042875,0.001562362596751622,0.09887650229179923,0.09887650229179923
91,5,231.92053549096389,46.38410709819278,2020,8,7,26,26161,21,4,2205210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2011,5,3,1,0.005447736233264542,0.0027883618292840434,0.1293356737180238,0.1293356737180238
92,5,230.10402906651655,46.02080581330331,2020,8,7,26,26161,21,4,2205210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2010,5,3,1,0.0040691216873457985,0.0020827336541049332,0.09584908105639477,0.09584908105639477
