i1,out_dayID,out_SHO,out_activity,out_yearID,out_monthID,out_hourID,out_stateID,out_countyID,out_sourceTypeID,out_roadTypeID,out_SCC,out_zoneID,out_linkID,out_regClassID,out_fuelSubTypeID,out_engTechID,out_sectorID,out_hpID,out_modelYearID,out_fuelTypeID,out_pollutantID,out_processID,out_meanBaseRate,out_adjustedMeanBaseRate,out_emissionQuantDirect,out_emissionQuant
92,5,230.10402906651655,46.02080581330331,2020,8,7,26,26161,21,4,2205210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2010,5,91,1,239.2312427145727,239.2312427145727,0.01043510070456227,0.01043510070456227
93,5,205.50535743034038,41.10107148606808,2020,8,7,26,26161,21,4,2205210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2009,5,91,1,199.71358882659598,199.71358882659598,0.007780101974787428,0.007780101974787428
94,5,253.9388285109485,50.7877657021897,2020,8,7,26,26161,21,4,2205210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2008,5,91,1,228.40027515793633,228.40027515793633,0.010994620911590492,0.010994620911590492
95,5,268.1829985315532,53.63659970631064,2020,8,7,26,26161,21,4,2205210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2007,5,91,1,137.0476018683239,137.0476018683239,0.006967182840379471,0.006967182840379471
96,5,229.81669167512396,45.963338335024794,2020,8,7,26,26161,21,4,2205210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2006,5,91,1,160.78465523824514,160.78465523824514,0.007004557301462204,0.007004557301462204
97,5,203.39262514967626,40.67852502993525,2020,8,7,26,26161,21,4,2205210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2005,5,91,1,62.780875305646354,62.780875305646354,0.0024205669173756376,0.0024205669173756376
98,5,164.72170300101715,32.94434060020343,2020,8,7,26,26161,21,4,2205210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2004,5,91,1,43.07007332830338,43.07007332830338,0.0013448720256465688,0.0013448720256465688
99,5,148.74713474802425,29.74942694960485,2020,8,7,26,26161,21,4,2205210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2003,5,91,1,64.29179558922188,64.29179558922188,0.00181283671921126,0.00181283671921126
100,5,118.52562992373574,23.70512598474715,2020,8,7,26,26161,21,4,2205210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2002,5,91,1,35.814071782525026,35.814071782525026,0.0008046749784836364,0.0008046749784836364
101,5,94.5116320580201,18.90232641160402,2020,8,7,26,26161,21,4,2205210401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2001,5,91,1,42.530277306992076,42.530277306992076,0.0007619702273906049,0.0007619702273906049
